population,asset_class,symbol,horizon_min,n_origins,rung,execution,hurdle_bps,fraction_signed_endpoint_above_hurdle,fraction_future_up_excursion_above_hurdle
"crypto_spot; 0G/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,0G/USD,5,196,1,TT,161.290322580645,0.16326530612244897,0.25
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,9,MM,12.007204322592724,0.3215962441314554,0.5363849765258216
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,10,TT,30.04506760140302,0.15258215962441316,0.23826291079812206
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,10,MT,19.028542814221172,0.2445226917057903,0.38967136150234744
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,10,MM,8.003201280510908,0.37597809076682315,0.6416275430359938
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,11,TT,24.02883460152161,0.19796557120500782,0.30907668231611896
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,11,MT,14.016820184221679,0.29890453834115804,0.4921752738654147
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,11,MM,4.000800160031126,0.4338810641627543,0.7339593114241002
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,12,TT,20.02002002001957,0.23200312989045382,0.37089201877934275
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,12,MT,10.010010010010895,0.3427230046948357,0.5833333333333334
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,12,MM,0.0,0.4847417840375587,0.8286384976525821
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,13,TT,18.01621459313285,0.25391236306729265,0.4076682316118936
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,13,MT,9.008107296566426,0.3595461658841941,0.6111111111111112
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,13,MM,0.0,0.4847417840375587,0.8286384976525821
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,14,TT,16.012810248198228,0.27386541471048514,0.45109546165884196
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,14,MT,8.006405124099114,0.3755868544600939,0.6412363067292645
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,14,MM,0.0,0.4847417840375587,0.8286384976525821
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,15,TT,14.009806864805352,0.2992957746478873,0.4921752738654147
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,15,MT,7.004903432403786,0.3873239436619718,0.662754303599374
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,15,MM,0.0,0.4847417840375587,0.8286384976525821
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,16,TT,12.007204322592724,0.3215962441314554,0.5363849765258216
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,16,MT,6.003602161297472,0.40375586854460094,0.6827073552425665
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,16,MM,0.0,0.4847417840375587,0.8286384976525821
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,17,TT,10.005002501249916,0.3427230046948357,0.5833333333333334
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,17,MT,5.0025012506238475,0.41275430359937404,0.7073552425665102
"crypto_spot; PENGU/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,5,2556,17,MM,0.0,0.4847417840375587,0.8286384976525821
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,1,TT,161.290322580645,0.022564102564102566,0.03487179487179487
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,1,MT,120.96774193548487,0.04,0.07692307692307693
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,1,MM,80.32128514056325,0.09025641025641026,0.14358974358974358
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,2,TT,120.72434607645954,0.04,0.07692307692307693
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,2,MT,90.54325955734299,0.07282051282051281,0.12307692307692308
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,2,MM,60.18054162487463,0.1558974358974359,0.24
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,3,TT,76.28990162618088,0.10256410256410256,0.1641025641025641
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,3,MT,60.22886970487917,0.1558974358974359,0.24
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,3,MM,44.09701342954486,0.20102564102564102,0.3241025641025641
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,4,TT,70.2458605117906,0.11692307692307692,0.18769230769230769
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,4,MT,55.19317611640595,0.1641025641025641,0.26153846153846155
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,4,MM,40.080160320641326,0.21333333333333335,0.34974358974358977
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,5,TT,60.18054162487463,0.1558974358974359,0.24
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,5,MT,45.13540621865708,0.19692307692307692,0.32
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,5,MM,30.04506760140302,0.24820512820512822,0.4553846153846154
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,6,TT,50.12531328320691,0.17743589743589744,0.2882051282051282
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,6,MT,37.09273182957329,0.2246153846153846,0.38461538461538464
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,6,MM,24.02883460152161,0.27794871794871795,0.5148717948717949
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,7,TT,44.09701342954486,0.20102564102564102,0.3241025641025641
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,7,MT,32.07055522148616,0.24717948717948718,0.438974358974359
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,7,MM,20.02002002001957,0.2923076923076923,0.5661538461538461
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,8,TT,40.080160320641326,0.21333333333333335,0.34974358974358977
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,8,MT,28.05611222444826,0.2605128205128205,0.48102564102564105
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,8,MM,16.012810248198228,0.30974358974358973,0.6317948717948718
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,9,TT,36.06491685033131,0.22974358974358974,0.39487179487179486
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,9,MT,24.043277900220872,0.27794871794871795,0.5148717948717949
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,9,MM,12.007204322592724,0.3374358974358974,0.6871794871794872
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,10,TT,30.04506760140302,0.24820512820512822,0.4553846153846154
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,10,MT,19.028542814221172,0.29743589743589743,0.5876923076923077
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,10,MM,8.003201280510908,0.3682051282051282,0.764102564102564
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,11,TT,24.02883460152161,0.27794871794871795,0.5148717948717949
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,11,MT,14.016820184221679,0.3241025641025641,0.6625641025641026
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,11,MM,4.000800160031126,0.4,0.8297435897435897
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,12,TT,20.02002002001957,0.2923076923076923,0.5661538461538461
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,12,MT,10.010010010010895,0.3528205128205128,0.7271794871794872
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,12,MM,0.0,0.4276923076923077,0.8964102564102564
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,13,TT,18.01621459313285,0.2994871794871795,0.597948717948718
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,13,MT,9.008107296566426,0.36,0.7435897435897436
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,13,MM,0.0,0.4276923076923077,0.8964102564102564
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,14,TT,16.012810248198228,0.30974358974358973,0.6317948717948718
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,14,MT,8.006405124099114,0.3682051282051282,0.764102564102564
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,14,MM,0.0,0.4276923076923077,0.8964102564102564
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,15,TT,14.009806864805352,0.3241025641025641,0.6625641025641026
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,15,MT,7.004903432403786,0.37333333333333335,0.7774358974358975
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,15,MM,0.0,0.4276923076923077,0.8964102564102564
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,16,TT,12.007204322592724,0.3374358974358974,0.6871794871794872
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,16,MT,6.003602161297472,0.38153846153846155,0.7887179487179488
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,16,MM,0.0,0.4276923076923077,0.8964102564102564
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,17,TT,10.005002501249916,0.3528205128205128,0.7271794871794872
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,17,MT,5.0025012506238475,0.38974358974358975,0.8071794871794872
"crypto_spot; PENGU/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,15,975,17,MM,0.0,0.4276923076923077,0.8964102564102564
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,1,TT,161.290322580645,0.0,0.047619047619047616
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,1,MT,120.96774193548487,0.023809523809523808,0.047619047619047616
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,1,MM,80.32128514056325,0.047619047619047616,0.19047619047619047
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,2,TT,120.72434607645954,0.023809523809523808,0.047619047619047616
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,2,MT,90.54325955734299,0.047619047619047616,0.14285714285714285
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,2,MM,60.18054162487463,0.07142857142857142,0.23809523809523808
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,3,TT,76.28990162618088,0.047619047619047616,0.19047619047619047
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,3,MT,60.22886970487917,0.07142857142857142,0.23809523809523808
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,3,MM,44.09701342954486,0.19047619047619047,0.30952380952380953
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,4,TT,70.2458605117906,0.07142857142857142,0.23809523809523808
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,4,MT,55.19317611640595,0.09523809523809523,0.23809523809523808
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,4,MM,40.080160320641326,0.19047619047619047,0.35714285714285715
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,5,TT,60.18054162487463,0.07142857142857142,0.23809523809523808
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,5,MT,45.13540621865708,0.16666666666666666,0.30952380952380953
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,5,MM,30.04506760140302,0.19047619047619047,0.47619047619047616
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,6,TT,50.12531328320691,0.11904761904761904,0.2619047619047619
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,6,MT,37.09273182957329,0.19047619047619047,0.4523809523809524
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,6,MM,24.02883460152161,0.19047619047619047,0.5714285714285714
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,7,TT,44.09701342954486,0.19047619047619047,0.30952380952380953
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,7,MT,32.07055522148616,0.19047619047619047,0.47619047619047616
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,7,MM,20.02002002001957,0.19047619047619047,0.5952380952380952
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,8,TT,40.080160320641326,0.19047619047619047,0.35714285714285715
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,8,MT,28.05611222444826,0.19047619047619047,0.5476190476190477
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,8,MM,16.012810248198228,0.19047619047619047,0.6428571428571429
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,9,TT,36.06491685033131,0.19047619047619047,0.4523809523809524
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,9,MT,24.043277900220872,0.19047619047619047,0.5714285714285714
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,9,MM,12.007204322592724,0.19047619047619047,0.6666666666666666
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,10,TT,30.04506760140302,0.19047619047619047,0.47619047619047616
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,10,MT,19.028542814221172,0.19047619047619047,0.6190476190476191
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,10,MM,8.003201280510908,0.19047619047619047,0.6904761904761905
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,11,TT,24.02883460152161,0.19047619047619047,0.5714285714285714
"crypto_spot; PENGU/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,PENGU/USD,60,42,11,MT,14.016820184221679,0.19047619047619047,0.6428571428571429
